"format","name","description","minting_tool","sensitive_content","series_number","series_total","attributes","collection","hash"
"CHIP-0007","lanre the dreaded guy","The wayward tout","SuperMinter/2.5.2",false,"131",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","olamide the street boy","Friendly street gang","SuperMinter/2.5.2",false,"132",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","uche peace loving man","A man of peace and discipline","SuperMinter/2.5.2",false,"133",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","dave the tech bro","Dave the web3 geng","SuperMinter/2.5.2",false,"134",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","obi the biggest humanitarian","The biggest helper during the pandemic","SuperMinter/2.5.2",false,"135",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","precious the emotional girl","Soft hearted and sensitive precious","SuperMinter/2.5.2",false,"136",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","ella serious minded","Ella a dedicated young lady","SuperMinter/2.5.2",false,"137",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","cynthia cute eyes","Cynthia with a priceless cute eyes","SuperMinter/2.5.2",false,"138",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","mary with hair","Mary with her beautiful Afro","SuperMinter/2.5.2",false,"139",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","ada chewing bubble gum","Ada always chewing gum","SuperMinter/2.5.2",false,"140",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","","","SuperMinter/2.5.2",false,"",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","","","SuperMinter/2.5.2",false,"TEAM PLUG",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","viganem the drummer girl","she loves jumping a fence to play drums after school","SuperMinter/2.5.2",false,"141",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","lenusuka the big woman","The lady that loves spending money and buying everybody asaobi","SuperMinter/2.5.2",false,"142",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","enepua the clout queen","The lady that travels all day and enjoys snapping food at restaurants","SuperMinter/2.5.2",false,"143",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","usifong queen of mushin","Changes her hair every 2 weeks and cannot finish one pure water","SuperMinter/2.5.2",false,"144",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","akinyim the agbaya","Always playing with small childrens and mostly small girls","SuperMinter/2.5.2",false,"145",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","zawadi mr sleep everywhere","Likes sleeping in the weirdest places especially in clubs","SuperMinter/2.5.2",false,"146",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","chepkirui mr self love","Likes taking care of himself and spending on himself","SuperMinter/2.5.2",false,"147",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","naserian mr fear fear","Has never slept with anyone and can not kill cockroach","SuperMinter/2.5.2",false,"148",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
"CHIP-0007","wawuda the ashawo of africa","Brags about his body count and follows skirt anywhere","SuperMinter/2.5.2",false,"149",1000,"","{""name"":""Example Pokémon Collection"",""id"":""e43fcfe6-1d5c-4d6e-82da-5de3aa8b3b57"",""attributes"":[{""type"":""description"",""value"":""Example Pokémon Collection is the best Pokémon collection. Get yours today!""},{""type"":""icon"",""value"":""https://examplepokemoncollection.com/image/icon.png""},{""type"":""banner"",""value"":""https://examplepokemoncollection.com/image/banner.png""},{""type"":""twitter"",""value"":""ExamplePokemonCollection""},{""type"":""website"",""value"":""https://examplepokemoncollection.com/""}]}","4ea5c508a6566e76240543f8feb06fd457777be39549c4016436afda65d2330e"
